,degree,betweenness,closeness,eigenvector,degree_rank,betweenness_rank,closeness_rank,eigenvector_rank
"DRISCOLL, MAYOR",0.0014058106841611997,0.0,0.33490269930947897,0.0005110779614476682,5057,4067,5987,5438
DR. MIDAS / ,0.0014058106841611997,0.001561068303217163,0.36140905498475784,0.0004114903791237069,5057,191,4440,5603
DR. MIME,0.0021868166198063103,0.0,0.3597841969203102,0.0006563176082911296,4042,4067,4533,5167
DR. NEMESIS / DR. STOC,0.0012496094970321774,1.0248911621770013e-05,0.3871084774458822,0.0021993986034755607,5271,1911,2403,3171
DR. OCTOPUS II / CAROL,0.009684473601999375,0.00011234943512602314,0.42383316782522346,0.005225887275235992,1251,809,1078,1857
DR. OCTOPUS | MUTANT,0.007497656982193065,0.0,0.34513989972505255,0.00036711039563783697,1588,4067,5422,5715
DR. OCTOPUS / OTTO OCT,0.038425492033739454,0.0008562063851696181,0.48204201490851595,0.027258252328931015,235,268,213,290
DROMEDAN,0.002967822555451421,1.066455218726504e-06,0.3633164973611032,0.001711212510827849,3351,2977,4320,3606
DR. PHOBOS,0.001718213058419244,0.0,0.38193532991289825,0.00217830290417757,4561,4067,2724,3183
DR. POWER / DR. MAXIMU,0.0006248047485160887,0.0,0.3660586654468523,0.0006650212712994716,6020,4067,4132,5147
DR. SPECTRUM II / DR.,0.006248047485160887,3.7569796676430545e-06,0.41763976776045403,0.00811671262671267,1895,2458,1238,1270
DR. SPECTRUM III / REV,0.00359262730396751,0.0,0.4110169491525424,0.006170140187059289,2918,4067,1427,1601
DR. SPECTRUM / JOSEPH,0.028116213683223992,0.0010808275542263735,0.4652616279069767,0.021201336006114,358,238,392,432
DR. STRANGE DOPPELGA,0.0015620118712902217,0.0,0.3713241691317209,0.0016289865333771064,4812,4067,3506,3705
DR. STRANGE | MUTANT,0.010153077163386441,2.068230298127953e-06,0.34545650766242175,0.0003902125781480584,1193,2720,5396,5648
DR. STRANGER YET,0.0007810059356451108,0.0,0.3515843813498819,0.0007060209839010212,5841,4067,5061,5077
DR. STRANGE / STEPHEN,0.16994689159637613,0.02930500929361343,0.5398431570958766,0.0823386965069404,20,6,21,26
DR. SUN,0.004373633239612621,1.2080307301680052e-05,0.3751318410875425,0.0027029848627928327,2505,1836,3200,2834
DR. SYNNE,0.0012496094970321774,7.326596921972644e-08,0.3473872700634869,0.0005072333092645688,5271,3673,5295,5455
DRUID / DREDMUND CROMW,0.005935645110902842,5.8812611831200765e-06,0.41509433962264153,0.005851804689165323,1994,2221,1308,1667
DRUIG,0.00718525460793502,3.3554132543205064e-06,0.364765540425047,0.002695450926742699,1664,2503,4224,2836
"DRUMM, COLLETTE",0.0012496094970321774,0.0,0.36715031255376496,0.0006681491427415749,5271,4067,3990,5140
"DRUMM, JERICHO",0.022336769759450172,0.0007300735720316064,0.47411686291935123,0.02536942120005399,485,289,294,326
DR. VAULT,0.0015620118712902217,1.3579140824195433e-05,0.3525330396475771,0.00038790369610812106,4812,1769,4954,5660
DR. VOLKH / VLADIMIR O,0.0020306154326772885,0.0,0.3932915591596019,0.0028029743272522346,4200,4067,2114,2782
DRY,0.004842236800999687,5.96244509852684e-07,0.35612171107526286,0.0019586513697439083,2327,3164,4727,3383
DR. ZEUS,0.0014058106841611997,0.0,0.37641110065851363,0.0010132181839843347,5057,4067,3084,4561
D'SPAYRE,0.014682911590128085,0.0005062375605085777,0.43906453604005213,0.010406764514100846,776,369,788,990
D'SPRYTE,0.00015620118712902218,0.0,0.3262996941896025,0.00010896371948607745,6354,4067,6184,6312
"DUBOIS, DR. CLAUDIA",0.0012496094970321774,0.0,0.35464214491469087,0.0007104915010216715,5271,4067,4809,5069
"DUBOIS, HERVE",0.0018744142455482662,0.0,0.36801563577833984,0.002051518700096414,4385,4067,3889,3295
"DUBOIS, NOAH",0.006248047485160887,0.00011815572602773643,0.4082387450580283,0.0046002380546254894,1895,788,1533,2022
DUCHARME,0.0006248047485160887,0.0,0.31990805516689985,8.953882303238317e-05,6020,4067,6292,6326
"DUCRESTE, ABRIAN",0.00046860356138706655,0.0,0.339268680445151,0.00022064578124219867,6167,4067,5832,6054
"DUFFY, SGT. MIKE",0.00031240237425804435,0.0,0.3698226561146092,0.0005638190073904916,6269,4067,3701,5355
"DUGAN, DUM DUM | MUT",0.0039050296782255542,2.3482883251160875e-06,0.34882580504549665,0.0004856308667579763,2721,2682,5227,5490
"DUGAN, TIMOTHY ALOYI",0.07872539831302718,0.0063699310018193595,0.5018814675446849,0.04821395971828082,78,57,90,91
DULB,0.002499218994064355,0.0,0.3913681379141704,0.0030433869614508633,3730,4067,2195,2646
"DULTRY, MARGARET",0.00031240237425804435,0.0,0.33746244267566283,0.00026118781535371084,6269,4067,5869,5977
"DUNCAN, FRED",0.0037488284910965324,4.1095312162742624e-06,0.38102606832519936,0.0036186381775969835,2830,2408,2779,2388
"DUNER, MAJOR",0.0009372071227741331,0.0,0.3696518274727178,0.0004624926565373799,5676,4067,3725,5514
"DUNHAM, LAURA",0.006872852233676976,1.531028272308963e-05,0.3735558408215661,0.003089475747877709,1733,1714,3290,2625
"DUNLEAVY, GEN. ARLEN",0.0009372071227741331,0.0,0.36858771374287524,0.0007826234764390227,5676,4067,3827,4947
"DURAN, CONAL",0.006560449859418931,2.407807919371112e-07,0.38753026634382565,0.007746604211660385,1811,3432,2385,1314
DUSK III,0.0010934083099031551,0.0,0.3307330681407243,0.00031634743580258876,5492,4067,6074,5835
DUSK,0.0007810059356451108,4.436840468933042e-09,0.3666246707135494,0.0006989781576718648,5841,4033,4067,5097
"DUVALL, SNAKY",0.0009372071227741331,0.0,0.3668347467338987,0.0007390294446695356,5676,4067,4036,5014
DWELLER IN DARKNESS,0.005154639175257732,4.210944210100603e-05,0.4028949024543738,0.0039907848753200316,2237,1238,1695,2224
D'WON,0.0020306154326772885,0.0,0.34367618638608544,0.0007282845060667657,4200,4067,5582,5035
"DWORMAN, JIM",0.0031240237425804434,1.0011869986241252e-05,0.35481904339633097,0.0006361422683500094,3214,1923,4792,5192
"DWYER, MARISSA",0.0031240237425804434,2.0468065047048567e-06,0.36595404138561793,0.0014095748104752323,3214,2728,4146,3968
DYNA-MITE / ROGER AUBR,0.01296469853170884,8.772243803853337e-05,0.40147999498306786,0.005762195147978794,893,897,1740,1682
"EARLE, CARYN",0.001718213058419244,4.183306727851153e-08,0.36776194852941174,0.0011435587655843236,4561,3766,3915,4366
EARTH-LORD / KYLE BROC,0.0032802249297094657,2.059237301756759e-07,0.363069245165315,0.0020829652424309156,3094,3472,4341,3262
EARTHQUAKE,0.017182130584192438,6.293885066610478e-05,0.4228533685601057,0.016113098709353797,667,1061,1107,636
EBONY,0.02218056857232115,0.00023051515740037166,0.46963028169014087,0.024729399745256033,488,560,343,341
ECCE [WATCHER],0.0012496094970321774,0.0,0.3634608833882139,0.0015690343232940926,5271,4067,4299,3771
ECHO / MAYA LOPEZ,0.0007810059356451108,0.0,0.3620835925569821,0.0009862600791468326,5841,4067,4388,4621
ECLECTA / ,0.001718213058419244,8.492985847621892e-08,0.34255444379046496,0.0006345794856025644,4561,3641,5651,5199
ECLIPTIC,0.0032802249297094657,2.4565913693538714e-08,0.34271948608137043,0.0009902219967334077,3094,3861,5641,4613
ECSTACY / MME. RENE DE,0.002967822555451421,2.81741134110147e-06,0.3616949152542373,0.001323827564449254,3351,2591,4421,4088
EDDA,0.005310840362386754,0.0,0.3718849840255591,0.0038753928121514542,2184,4067,3432,2280
"EDGERTON, GAYLE",0.010621680724773508,2.5816716337266778e-05,0.3946979038224414,0.009770452989713978,1131,1466,2046,1073
"EDGERTON, MR.",0.007966260543580132,0.0,0.39343657817109146,0.008673965520186015,1509,4067,2107,1178
EDITOR,0.00015620118712902218,0.0,0.3405500292568754,0.0002573783278177379,6354,4067,5792,5986
"EDWARDS, MARTIN / DR.",0.0060918462980318645,1.473912598737154e-05,0.3666246707135494,0.0026946534347918024,1940,1738,4067,2837
EELAK,0.0078100593564511085,2.543368394503833e-06,0.39460059171597633,0.0064701130422094005,1526,2651,2055,1545
EEL II / EDWARD LAVELL,0.02296157450796626,0.0001804969119516143,0.4563404376648371,0.0171725609131995,461,642,499,592
EEL III,0.0007810059356451108,0.0,0.36459935076029387,0.001199483275926098,5841,4067,4246,4284
EEL / LEOPOLD STRYKE,0.014214308028741018,4.4039278771174625e-05,0.45556109015868496,0.01532453879857876,803,1205,508,669
EENY,0.012652296157450796,8.706483510246229e-05,0.43735482989479435,0.011072707346871095,912,905,821,932
EFFIGY / LT. VELMAX / JA,0.012183692596063729,0.00025900085845996144,0.4070965280427318,0.005955609119444166,970,534,1564,1630
EGGHEAD / PROF. ELIHAS,0.01140268666041862,6.233751845736575e-05,0.4522783468738962,0.014136966509921751,1037,1065,566,741
EGMA,0.005310840362386754,0.0,0.3718849840255591,0.0038753928121514525,2184,4067,3432,2281
EGO,0.023586379256482347,0.00048440179789137734,0.46573548668703624,0.021152241758424787,446,376,384,433
EGO-PRIME,0.0078100593564511085,9.416181261345522e-06,0.372317534166909,0.004335309488075823,1526,1956,3386,2106
"EHMAN, HEIDI",0.0010934083099031551,0.0,0.38545366969715217,0.002237027473407423,5492,4067,2512,3140
EIGHTBALL,0.007029053420805998,4.776096254467578e-06,0.42560829676904666,0.005884177172608186,1704,2330,1038,1655
EILIF DRAGONSLAYER,0.0032802249297094657,0.0,0.38166209610110885,0.003357336149351262,3094,4067,2738,2500
"EISMAN, BETTY",0.00046860356138706655,0.0,0.35245540629817224,0.0004545085582462161,6167,4067,4964,5534
EITRI,0.011246485473289597,7.204004775071357e-06,0.41881460159623185,0.012194076540414723,1063,2116,1219,855
EJULP,0.00359262730396751,2.0945229324630995e-08,0.3793103448275862,0.005348071270071048,2918,3888,2866,1808
EKAK,0.0021868166198063103,0.0,0.3699722607489598,0.0012970855358761513,4042,4067,3685,4119
EL AGUILA,0.00359262730396751,6.458974417109892e-06,0.37539580157147884,0.0019292628242297582,2918,2172,3181,3406
ELAMRON,0.0015620118712902217,0.0,0.35458321794516756,0.0008338319354251614,4812,4067,4818,4883
ELATHAN,0.002499218994064355,0.0,0.3913681379141704,0.003043386961450864,3730,4067,2195,2643
EL CONQUISTADOR,0.0012496094970321774,5.402511811922045e-07,0.3679521811598368,0.0018649884221819885,5271,3210,3901,3467
ELECTRA,0.0009372071227741331,0.0,0.35098684210526315,0.0005435068302363209,5676,4067,5107,5383
ELEC'TRIX / ,0.0023430178069353325,0.0,0.34909209880582365,0.0013657913306033772,3856,4067,5205,4033
ELECTRO / MAX DILLON,0.04514214308028741,0.0010166837897306758,0.4874743013782076,0.03325174369745186,188,245,173,209
ELECTRON,0.014839112777257107,0.00011151118220418468,0.43253834200391866,0.013418694595826544,770,810,920,781
ELECTRYON,0.001718213058419244,0.0,0.34354708881137647,0.0010282322714738352,4561,4067,5588,4518
ELEJEA,0.002967822555451421,2.141166456900335e-07,0.34710474951203646,0.0016867112694888985,3351,3463,5303,3624
ELEKTRA / ELEKTRA NATC,0.01577631990003124,0.0005404952585464268,0.4399092970521542,0.009125666924373443,722,353,776,1131
ELEKTRA | MUTANT X-V,0.012652296157450796,1.452213813908481e-05,0.3487877962408063,0.0005911712405477957,912,1746,5229,5291
"EL GIBAR, ACHMED",0.0028116213683223993,2.645266960239209e-07,0.37897353933581956,0.003515225570615563,3463,3411,2887,2445
ELITE / ,0.0012496094970321774,0.0,0.3352534562211982,0.00015485482889220954,5271,4067,5961,6220
EL JAGUAR,0.007653858169322086,1.1005568366586333e-05,0.3914638620520973,0.0038252731219868773,1561,1877,2192,2302
"ELLENTHORPE, MARIAH",0.002967822555451421,1.1549796990889083e-06,0.3655778894472362,0.0020986628754529803,3351,2950,4185,3244
"ELLINGTON, DR. / TRAVI",0.00015620118712902218,0.0,0.34901597339584584,0.00030400636272246074,6354,4067,5211,5868
"ELLIS, KEN",0.01999375195251484,0.00017178698024112126,0.39155963302752295,0.005834745548589411,555,660,2184,1670
ELO,0.0018744142455482662,0.0,0.3593600898119562,0.0014480959222274818,4385,4067,4548,3926
ELSIE DEE,0.008747266479225241,5.874855824829466e-05,0.4057548485232602,0.006931674075523445,1390,1086,1608,1456
EL TIGRE,0.0023430178069353325,1.608460063417246e-06,0.38148015731140505,0.0030612987133121342,3856,2831,2749,2636
EL TORO NEGRO / SERGIO,0.006404248672289909,3.3739463014695354e-05,0.3727076905163882,0.0018517979376918502,1854,1324,3354,3481
EL TORO ROJO,0.00046860356138706655,0.0,0.35649849649181425,0.000396290254423029,6167,4067,4715,5633
EL UNO,0.0018744142455482662,7.146028529119473e-08,0.369587807412539,0.0011630634934094756,4385,3684,3738,4331
EL VAMPIRO,0.00046860356138706655,0.0,0.35649849649181425,0.00039629025442302945,6167,4067,4715,5632
ELWOOD,0.003436426116838488,0.0,0.34411954418404644,0.0011615767157695759,3010,4067,5556,4333
ELYSIA,0.004529834426741643,1.1624146206324265e-06,0.3749560735621413,0.0035226628498758257,2437,2948,3213,2431
ELYSIUS,0.01577631990003124,0.00035853334342038503,0.46227164416203337,0.01938859299132898,722,448,439,495
EMBER,0.005310840362386754,1.2328454136324037e-05,0.3993512569396794,0.005413677074359565,2184,1827,1831,1784
EMPATH / MANUEL ALFONS,0.00937207122774133,7.237766040168317e-06,0.41763976776045403,0.009751020680061492,1293,2112,1238,1075
EMPLATE / MARIUS ST. C,0.01671352702280537,0.000152186295635969,0.3977879955262831,0.010983990278734174,687,694,1899,941
EMPRESS R'KILL [SKRU,0.006248047485160887,1.1871618254734289e-05,0.3988785046728972,0.006310874396301299,1895,1848,1849,1580
EMPRESS S'BYLL [SKRU,0.005467041549515776,2.634076982425613e-06,0.41843137254901963,0.005692299742070595,2133,2627,1228,1700
ENCHANTER,0.0009372071227741331,0.0,0.3535258711138108,0.0008760834635405455,5676,4067,4884,4811
ENCHANTRESS / AMORA / HE,0.057638238050609185,0.0015715670121778645,0.48900091659028416,0.04396541948947386,135,190,162,111
"ENDO, DR. SUZI",0.004686035613870665,3.8008138734350864e-06,0.3782346685572492,0.002634987474117539,2377,2449,2953,2872
ENFORCER / DELAZNY,0.007653858169322086,5.7450920368948935e-05,0.41255316406753445,0.0052351850711615106,1561,1101,1383,1855
"ENGLEHART, STEVE",0.0021868166198063103,1.3930129730413066e-06,0.375263774912075,0.0017073279878626346,4042,2894,3193,3610
ENRAGED,0.006404248672289909,0.0,0.42405775981983174,0.01043589384571293,1854,4067,1071,987
ENRAKT,0.005310840362386754,2.725294811537806e-06,0.387131886073653,0.0038115457860860296,2184,2609,2402,2308
ENTITY II,0.0021868166198063103,0.0,0.3758806951620479,0.0026823899666629193,4042,4067,3143,2847
ENTITY,0.0031240237425804434,4.229653429712949e-08,0.3780336581045173,0.0043228130085019925,3214,3764,2971,2112
ENT,0.004529834426741643,0.0,0.37102289191538684,0.0028329601812104106,2437,4067,3536,2768
EON,0.020306154326772883,0.00022741213229066906,0.44610131698139505,0.015214012387553153,544,562,671,679
EPHESUS,0.0012496094970321774,1.0512676788732868e-06,0.3681426106958022,0.0008631405300374073,5271,2981,3875,4822
EPOCH,0.02389878163074039,0.00021070123709108625,0.46887359015673064,0.022783979767082657,436,593,350,390
"EPSTEIN, MORRIS",0.0012496094970321774,0.0,0.317260518360672,0.00012757197777644053,5271,4067,6310,6259
"EPSTEIN, MRS.",0.0012496094970321774,0.0,0.317260518360672,0.00012757197777644088,5271,4067,6310,6257
"EPSTEIN, PROF. NORA",0.0012496094970321774,0.0,0.3233170041917075,0.00014925816494598557,5271,4067,6253,6233
"EPURER, GISCARD",0.001718213058419244,3.963228929009988e-06,0.36008774396760224,0.0007952677107650952,4561,2432,4508,4927
EQUILIBRIUS,0.00499843798812871,2.573197504692525e-06,0.40670859538784065,0.0063822707333354815,2281,2637,1576,1565
EQUINOX / TERRY SORENS,0.0020306154326772885,1.515186619705798e-07,0.4041156419643984,0.0032899457498998075,4200,3527,1657,2526
ERBIUM,0.005935645110902842,7.452221201640424e-07,0.39719568184638293,0.0055223558517325634,1994,3096,1929,1759
ERG,0.009215870040612308,2.748819263436681e-06,0.39155963302752295,0.007388197260608973,1318,2604,2184,1383
ERIC THE RED II,0.00359262730396751,0.0,0.38125297760838495,0.004477432438258504,2918,4067,2760,2068
ERIC THE RED [SHI'AR,0.015463917525773195,0.00010150260452652272,0.44124336618650495,0.015862407864436864,735,848,749,640
ERISHKIGEL II / HOLLY,0.014682911590128085,9.638636520463785e-05,0.44313698345677305,0.015742641245915432,776,864,713,652
ERISHKIGEL,0.0028116213683223993,0.0,0.3616336214200983,0.002284570602140258,3463,4067,4429,3105
EROS,0.0037488284910965324,1.4876132923246968e-05,0.39375115320745435,0.004498557489592906,2830,1731,2091,2062
"ERWIN, CLYTEMNESTRA",0.009528272414870352,2.046662622706807e-05,0.39685097941978675,0.006217860099403141,1270,1581,1965,1596
"ERWIN, MORLEY",0.012027491408934707,4.951243899199403e-05,0.4234126984126984,0.00896018175547198,984,1153,1094,1147
ESON [CELESTIAL],0.01515151515151515,8.265158620233226e-05,0.44273858921161824,0.013576020464289847,750,929,722,773
ESON II,0.004061230865354577,0.0,0.34620376378974693,0.002268173540660831,2650,4067,5364,3118
ESSEX,0.0010934083099031551,0.0,0.340423269169414,0.0005353799071299698,5492,4067,5794,5392
"ESSEX, REBECCA",0.0007810059356451108,0.0,0.35717473778174513,0.0009022629921737139,5841,4067,4684,4763
"ESTAVES, DR. ROSA",0.0015620118712902217,1.4771022065274057e-06,0.3480293558032074,0.0003852640204089305,4812,2869,5255,5668
"ESTAVES, MARIE",0.0015620118712902217,1.4771022065274057e-06,0.3480293558032074,0.00038526402040893026,4812,2869,5255,5669
ETERNAL BRAIN / PROFES,0.006404248672289909,3.020244885247625e-05,0.392231344198015,0.0030067704228509554,1854,1376,2154,2666
ETERNITY / ADAM QADMON,0.04951577631990003,0.0005644337830213793,0.4967411545623836,0.043129433099630285,164,341,110,115
ETUBAN,0.0020306154326772885,2.8962086140294674e-06,0.358494792249972,0.0012354795570062292,4200,2580,4603,4221
"ETZION, GENERAL",0.001718213058419244,0.0,0.36805795101759226,0.0021804066563387305,4561,4067,3884,3182
EUROPIUM,0.007497656982193065,2.8888509544757545e-05,0.3932915591596019,0.004313263572145116,1588,1399,2114,2116
"EVANS, DORIS",0.005935645110902842,1.8594818276939847e-05,0.40857744591231093,0.006586428551327985,1994,1619,1522,1525
"EVE 3,031",0.0023430178069353325,8.221052966798176e-08,0.3526689803338291,0.0003700787835019478,3856,3655,4942,5703
"EVERETT, BILL",0.0060918462980318645,0.0,0.4142616798239938,0.005241954227361034,1940,4067,1327,1845
EVER,0.004842236800999687,2.995478299768381e-05,0.41933582236195716,0.005206503281091975,2327,1381,1196,1860
EVERWRAITH / ,0.0012496094970321774,0.0,0.33698284029897885,0.0003355990651369105,5271,4067,5893,5801
EVERY-MAN,0.006404248672289909,3.0427669004355567e-05,0.41549844236760125,0.005109108688916183,1854,1373,1301,1889
EVILHAWK / DARGIN BOKK,0.002499218994064355,4.932821683460065e-07,0.3666456674875437,0.0013492553895833245,3730,3228,4064,4062
EXALTED ONE,0.0015620118712902217,0.0,0.34579237333909474,0.0004519889204967513,4812,4067,5384,5538
EXALT,0.0018744142455482662,0.0,0.36801563577833984,0.002051518700096415,4385,4067,3889,3294
EXECUTIONER III / BRUT,0.0028116213683223993,0.0,0.3883766076195098,0.0031222782030733737,3463,4067,2335,2597
EXECUTIONER II / SKURG,0.03655107778819119,0.00031887723974762157,0.4774049217002237,0.03390205767714224,259,479,262,198
EXECUTIONER IV,0.0031240237425804434,7.020277619589863e-08,0.36453706867099417,0.002309534894985658,3214,3687,4252,3086
EXECUTIONER,0.00046860356138706655,0.0,0.3571946660715282,0.0004945077403328801,6167,4067,4683,5477
EXECUTIONER V,0.0014058106841611997,0.0,0.3546028580923895,0.0010183513095505952,5057,4067,4817,4548
